name,name_ingles,level,flavour,description,details,page,somatic,verbal,material,cost,gp,ritual,concentration,abjuracion,conjuracion,adivinacion,encantamiento,evocacion,ilusionismo,nigromancia,transmutacion,como_usar,Clase del Hechizo
Dominar bestia,Dominate Beast,4,Hechizas a una bestia.,"Una bestia que puedas ver dentro del alcance hace una tirada de salvación de Sabiduría; si falla, queda hechizada hasta que termine el conjuro. Tiene ventaja si lucha contra ti o tus aliados. Cada vez que recibe daño, repite la tirada; si tiene éxito, se libra del conjuro. Mantienes un vínculo telepático con el objetivo en el mismo plano y puedes dar órdenes sin usar acción, como atacar, moverse o traer objetos. El objetivo obedece lo mejor posible; si no recibe órdenes, actúa libremente y se protege. Puedes usar tu reacción para que realice reacciones.
Con espacios de conjuro superiores, la concentración dura más: nivel 5 (10 minutos), nivel 6 (1 hora), nivel 7 o más (8 horas).
","1 min
18 m / 60 f / 12 cas
Acción",273 MdJ*,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TdS Sab.,"Druida, Explorador, Hechicero"
Dominar monstruo,Dominate Monster,8,La voluntad se quiebra.,"Intentas embaucar a una criatura visible dentro del alcance; debe superar una tirada de salvación de Sabiduría o quedara hechizada mientras dure el conjuro. Si luchas contra ella o tus aliados lo hacen, tiene ventaja en la tirada. Mientras esté hechizada, mantienes un vínculo telepático en el mismo plano, permitiéndote dar órdenes simples o generales sin usar acción; puede actuar por sí misma si no recibe más órdenes. Con tu acción, controlas totalmente sus acciones hasta el final de tu siguiente turno y puedes usar su reacción si gastas la tuya. Cada vez que recibe daño, realiza nueva tirada de salvación; si la supera, el conjuro termina. Con espacio de nivel 9 o más, la duración es concentración hasta 8 horas.","1 hora
18 m / 60 f / 12 cas
Acción",274 MdJ*,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TdS Sab.,"Bardo, Brujo, Hechicero, Mago"
Dominar persona,Dominate Person,5,La mente se rinde.,"Un humanoide visible dentro del alcance debe superar una tirada de Sabiduría o quedar hechizado; tiene ventaja si tú o aliados luchan contra él y repite la tirada al recibir daño, liberándose si la supera. Mantienes un vínculo telepático mientras estén en el mismo plano y puedes dar órdenes sin usar acción; el objetivo hace todo lo posible por obedecer y, si no recibe más instrucciones, actúa para protegerse. Puedes usar su reacción si gastas la tuya. Con espacios de conjuro superiores, la duración de concentración aumenta: nivel 6 hasta 10 min, nivel 7 hasta 1 h, nivel 8 o más hasta 8 h.","1 min
18 m / 60 f / 12 cas
Acción",274 MdJ*,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TdS Sab.,"Bardo, Hechicero, Mago"
Don de lenguas,Tongues,3,Las palabras cruzan cualquier frontera.,"Este conjuro permite a la criatura que toques comprender cualquier idioma hablado que oiga o lengua de signos que vea. Asimismo, cuando el objetivo se comunica oralmente o mediante signos, cualquier criatura que conozca al menos un idioma podrá entenderlo si lo escucha hablar o lo ve signar.","1 hora
Toque
Acción",274 MdJ,FALSE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Clerigo, Brujo, Hechicero, Mago"
Dormir,Sleep,1,El sueño vence al combate.,"Todas las criaturas de tu elección en una esfera de 1,5 m / 5 pies de radio centrada en un punto dentro del alcance deben superar una tirada de salvación de Sabiduría o tendrán el estado de incapacitadas hasta el final de su siguiente turno, momento en el que deberán repetir la tirada de salvación. Si un objetivo falla la segunda tirada, tendrá el estado de inconsciente hasta que termine el conjuro. El conjuro termina sobre un objetivo si recibe daño o si alguien a 1,5 m / 5 pies o menos de él emplea una acción para zarandearlo y poner fin al efecto del conjuro.
Las criaturas que no duermen, como los elfos, o que tengan inmunidad al estado de cansancio superan automáticamente las tiradas de salvación contra este conjuro.","1 min
18 m / 60 f / 12 cas
Acción",274 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TdS Sab.,"Bardo, Hechicero, Mago"
Duelo forzado,Compelled Duel,1,Dos fuerzas chocan sin tregua.,"Intentas forzar a una criatura a batirse en duelo.
Una criatura que puedas ver dentro del alcance realiza una tirada de salvación de Sabiduría. Si la falla, el objetivo tendrá desventaja en las tiradas de ataque contra criaturas que no seas tú y no podrá moverse voluntariamente a ningún espacio que se encuentre a más de 9 m / 30 pies de ti.
El conjuro termina si haces una tirada de ataque contra una criatura distinta al objetivo, si lanzas un conjuro contra un enemigo distinto a él, si uno de tus aliados hace daño al objetivo o si terminas tu turno a más de 9 m / 30 pies de él.
","1 min
9 m / 30 f / 6 cas
Acción adicional",274 MdJ,FALSE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TdS Sab.,Paladín
Dulce descanso,Gentle Repose,2,El descanso es sagrado.,"Tocas un cadáver u otro tipo de restos mortales. Hasta que termine el conjuro, el objetivo está protegido de la descomposición y no se puede convertir en un muerto viviente.
El conjuro también amplía el tiempo máximo para resucitar al objetivo, ya que los días que pasa bajo su influencia no cuentan para el límite de tiempo de conjuros como alzar a los muertos.","10 días
Toque
Acción o ritual",275 MdJ,TRUE,TRUE,TRUE,2 pc*,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Directo,"Clerigo, Mago, Paladín"
Elementalismo,Elementalism,Truco,El poder elemental se moldea.,"Controlas los elementos en un área dentro del alcance. Invocar aire crea brisa que mueve telas, hojas y cierra puertas en un Cubo de 1,50 m / 5 pies de lado. Invocar tierra cubre de polvo o arena un Cubo de 1,50 m / 5 pies o dibuja una palabra en tierra o arena. Invocar fuego genera brasas inofensivas y humo perfumado de color elegido en un Cubo de 1,50 m / 5 pies; puede encender velas, antorchas o lámparas; el aroma dura 1 minuto. Invocar agua crea rocío que humedece criaturas y objetos en un Cubo de 1,50 m / 5 pies o 20 cl de agua en un recipiente, que se evapora en 1 minuto. Esculpir elementos permite dar forma rudimentaria a tierra, arena, fuego, humo, niebla o agua en un Cubo de 30 cm / 1 pie durante 1 hora.
","Instant.
9 m / 30 f / 6 cas
Acción",275 MdJ*,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,"Druida, Hechicero, Mago"
Embelesar,Enthrall,2,Un encanto difícil de resistir.,"Creas una serie de palabras encantadoras que provocan que una o más criaturas de tu elección a las que puedas ver dentro del alcance deban hacer una tirada de salvación de Sabiduría. Cualquier criatura contra la que luchéis tus aliados o tú superará automáticamente esta tirada. Si la falla, el objetivo sufrirá un penalizador de -10 a las pruebas de Sabiduría (Percepción) y a la Percepción pasiva hasta que el conjuro termine.","1 min
18 m / 60 f / 12 cas
Acción",275 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TdS Sab.,"Bardo, Brujo"
Encantar animal,Animal Friendship,1,Incluso las bestias escuchan.,"Haces objetivo a una bestia que puedas ver dentro del alcance. El objetivo deberá superar una tirada de salvación de Sabiduría o tendrá el estado de hechizado hasta que termine el conjuro. Si alguno de tus aliados o tú dañáis al objetivo, el conjuro termina. 
Con un espacio de conjuro de nivel superior. Puedes hacer objetivo a una bestia adicional por cada nivel por encima de 1 que tenga el espacio.","24 horas
9 m / 30 f / 6 cas
Acción",275 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TdS Sab.,"Bardo, Druida, Explorador"
Encontrar el camino,Find the Path,6,Siempre sabes por dónde seguir.,"Percibes mágicamente el camino físico más corto hacia un lugar que nombres. Debes estar familiarizado con él, y el conjuro fallará si nombras un destino en otro plano de existencia, un destino que se mueva (como una fortaleza ambulante) o un destino inespecífico (como `la guarida de un dragón verde`). Hasta que termine el conjuro y mientras estés en el mismo plano de existencia que el destino, sabrás lo lejos que está y en qué dirección se halla. Cuando te topes con una encrucijada mientras vas al destino, identificarás qué camino es el más corto.","1 día
Lanzador
1 min",275 MdJ,TRUE,TRUE,TRUE,100 po,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Druida, Clerigo"
Encontrar familiar,Find Familiar,1,Un vínculo pequeño pero eterno.,"Obtienes un familiar, un espíritu que adopta la forma de una bestia de tu elección de VD 0 (araña, búho, comadreja, cuervo, gato, halcón, lagarto, etc), que aparece en un espacio sin ocupar dentro del alcance y es celestial, feérico o infernal a tu elección. Actúa independientemente, pero obedece tus órdenes. Mientras esté a 30 m o menos, puedes comunicarte telepáticamente, y como acción adicional puedes ver y oír a través de sus sentidos hasta tu siguiente turno, incluyendo sentidos especiales, y hacer que toque por ti con conjuros de alcance de toque usando su reacción. Es un aliado para ti y tus aliados, tira su propia iniciativa, no puede atacar pero realiza otras acciones normalmente. Si sus puntos de golpe llegan a 0, desaparece y reaparece al volver a lanzar el conjuro; como acción de magia puede retirarse a una dimensión de bolsillo o desaparecer permanentemente, reapareciendo a 9 m o menos de ti. Solo puedes tener un familiar a la vez; lanzar el conjuro de nuevo cambia su forma.
","Instant.
3 m / 10 f / 2 cas
1 hora o ritual",276 MdJ*,TRUE,TRUE,TRUE,10 po*,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,Mago
Engañar,Mislead,5,La mentira se vuelve arte.,"Obtienes el estado de invisible al mismo tiempo que un doble ilusorio de ti aparece en tu sitio. El doble permanece hasta que termine el conjuro, pero la invisibilidad acaba de inmediato después de que hagas una tirada de ataque, causes daño o lances un conjuro. Como acción de magia, puedes hacer que tu doble ilusorio se mueva hasta el doble de tu velocidad y hacer que realice gestos, hable y se comporte del modo que quieras. El doble es intangible e invulnerable. Puedes ver a través de sus ojos y oír con sus oídos como si estuvieras en su ubicación. ","1 hora
Lanzador
Acción",276 MdJ,FALSE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Directo,"Bardo, Explorador, Hechicero, Mago"
Enlace telepático de Rary,Rary's Telepathic Bond,5,Mentes unidas a distancia.,"Forjas un enlace telepático entre hasta ocho criaturas voluntarias de tu elección dentro del alcance y las vinculas psíquicamente unas con otras hasta que termine el conjuro. Las criaturas que no pueden comunicarse mediante idiomas no se ven afectadas. Hasta que el conjuro termine, los objetivos se pueden comunicar telepáticamente usando el enlace, tanto si comparten idioma como si no. Esta comunicación se puede producir a cualquier distancia, pero no se extiende a otros planos de existencia.","1 hora
9 m / 30 f / 6 cas
Acción o ritual",277 MdJ,TRUE,TRUE,TRUE,~,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Mago"
Enmarañar,Entangle,1,Apresas a una criatura.,"Unas plantas apresadoras surgen del suelo en un cuadrado de 6 m / 20 pies de lado dentro del alcance. Hasta que termine el conjuro, estas plantas convertirán la zona en terreno difícil y desaparecerán cuando el conjuro termine.
Cada criatura (excepto tú) que esté en la zona cuando lances el conjuro deberá superar una tirada de salvación de Fuerza o tendrá el estado de apresada hasta que el conjuro termine. Una criatura apresada puede emplear una acción para hacer una prueba de Fuerza (Atletismo) contra tu CD de salvación de conjuros. Si la supera, se liberará de las plantas y dejará de estar apresada por ellas.
","1 min
27 m / 90 f / 18 cas
Acción",277 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Druida, Explorador"
Enredadera,Grasping Vine,4,Abrazo vegetal.,"Conjuras una enredadera que brota de una superficie en un espacio sin ocupar que puedas ver dentro del alcance y permanece hasta que el conjuro termine. Haz un ataque de conjuro cuerpo a cuerpo contra una criatura a 9 m / 30 pies o menos de la enredadera. Si acierta, el objetivo sufrirá 4d8 de daño contundente y será arrastrado hasta 9 m / 30 pies hacia la enredadera. Si el objetivo es Enorme o más pequeño, tendrá el estado de agarrado (CD para escapar igual a tu CD de salvación de conjuros). La enredadera solo puede agarrar a una criatura a la vez y puedes hacer que suelte a una criatura con este estado (no requiere acción). Como acción adicional en tus siguientes turnos, puedes repetir el ataque contra una criatura a 9 m / 30 pies o menos de la enredadera.
Con un espacio de conjuro de nivel superior. La cantidad de criaturas que puede agarrar la enredadera aumenta en uno por cada nivel por encima de 4 que tenga el espacio.
","1 min
18 m / 60 f / 12 cas
Acción adicional",277 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Druida, Explorador"
Ensueño,Dream,5,Los sueños llevan mensajes.,"Seleccionas a una criatura conocida en el mismo plano; tú o un voluntario tocas y entran en trance como mensajero del sueño, quedando Incapacitado y con velocidad 0. Si el objetivo está dormido, el mensajero entra en sus sueños y puede conversar y moldear el entorno hasta que termine el conjuro; el objetivo recuerda el sueño al despertar. Si está despierto, el mensajero puede esperar a que duerma o finalizar el conjuro. Puedes asustar al objetivo entregando un mensaje de hasta 10 palabras; si falla tirada de Sabiduría, no obtiene beneficios del descanso y recibe 3d6 de daño psíquico al despertar.","8 horas
Especial
1 min",278 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Directo,"Bardo, Brujo, Mago"
Entender idiomas,Comprehend Lengagues,1,Las lenguas dejan de ser barrera.,"Hasta que el conjuro termine, entiendes el significado literal de las palabras que escuches o veas signadas en cualquier idioma.
También comprendes todas las palabras escritas que ves, independientemente del idioma en el que estén, pero debes tocar la superficie en la que estén inscritas.
Tardas aproximadamente 1 minuto en leer una página. Este conjuro no descifra mensajes secretos ni símbolos.","1 hora
Lanzador
Acción o ritual",278 MdJ,TRUE,TRUE,TRUE,~,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Brujo, Hechicero, Mago"
Escudo,Shield,1,Un muro invisible.,"Una barrera imperceptible de fuerza mágica te protege. Hasta el inicio de tu siguiente turno, obtienes un bonificador de +5 a la CA, incluso frente al ataque al que reaccionas, y no recibes ningún daño del conjuro Proyectil Mágico.
","1 asalto
Lanzador
Reacción, cuando te acierta
una tirada de ataque",278 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Hechicero, Mago"
Escudo de fe,Shield of Faith,1,La fe como escudo,Un campo titilante envuelve a una criatura de tu elección dentro del alcance y le otorga un bonificador de +2 a la CA hasta que el conjuro termine.,"10 min
18 m / 60 f / 12 cas
Acción adicional",278 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Clerigo, Paladín"
Escudo de fuego,Fire Shield,4,Fuego que protege.,"A unas llamas tenues envuelven tu cuerpo hasta que termine el conjuro y emiten luz brillante en un radio de 3 m / 10 pies y luz tenue 3 m / 10 pies más allá.
Las llamas te proporcionan un escudo cálido o un escudo frío, a tu elección. El escudo cálido te proporciona resistencia al daño de frío, mientras que el escudo frío te concede resistencia al daño de fuego.
Además, siempre que una criatura a 1,5 m / 5 pies o menos de ti te acierte con una tirada de ataque cuerpo a cuerpo, el escudo estallará en llamas. El atacante recibirá 2d8 de daño de fuego de un escudo cálido o 2d8 de daño de frío de un escudo frío.
","10 min
Lanzador
Acción",278 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Directo,"Druida, Hechicero, Mago"
Escudriñar,Scrying,5,Mirar donde no te llaman.,"Puedes ver y oír a una criatura en tu plano; el objetivo hace tirada de Sabiduría modificada según tu conocimiento y conexión física: +5 si solo has oído hablar, +0 si lo conoces, −-5 si lo conoces bien; −-2 con retrato, −-4 con prenda, −-10 con parte de su cuerpo. Si falla, creas un sensor invisible e intangible a 3 m del objetivo, que se mueve con él; percibes a través del sensor como si estuvieras allí. Si el objetivo ve el sensor, lo percibe como un orbe del tamaño de tu puño. Puedes apuntar a una ubicación conocida en lugar de a una criatura; el sensor permanece fijo.","10 min
Lanzador
10 min",278 MdJ*,TRUE,TRUE,TRUE,1000 po,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TdS Sab.,"Bardo, Druida, Clerigo, Brujo, Mago"
Esfera congelante de Otiluke,Otiluke's Freezing Sphere,6,Frío contenido al límite.,"Creas un globo glacial que golpea un punto dentro del alcance y explota en una esfera de 18 m / 60 pies de radio; las criaturas en el área hacen tirada de salvación de Constitución, recibiendo 10d6 daño de frío si fallan o la mitad si tienen éxito. Si impacta sobre agua, congela hasta 15 cm en un área de 9 m / 30 pies de lado durante 1 minuto; criaturas nadando allí quedan apresadas y pueden usar una acción para hacer prueba de Fuerza (Atletismo) contra tu CD de conjuro para liberarse. Puedes no lanzar el globo al final del conjuro y obtener un orbe frío que tú o un aliado podéis lanzar con la mano (alcance 12 m / 39 pies) o con honda (alcance normal), explotando y causando el mismo efecto; si lo dejas en el suelo, explota tras 1 minuto. Con espacio de conjuro superior a 6, el daño aumenta 1d6 por nivel adicional.
","Instant.
90 m / 300 f / 60 cas
Acción",279 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TdS Con.,"Hechicero, Mago"
